frame,pc,system_input,player_input,player_state_2800,airborne_20b0,rider_x_2646,rider_y_2644,jump_anim_20b4,jump_acc_20b5,scroll_command_20b1,scroll_acc_2203,activation_acc_20c2,course_index_2208,course_state_20bc,state_20bd,state_20be,state_20bf,score_bcd_20a0,object_26d0_status,object_26d0_x88,object_26d0_y,object_26d0_timer,object_26d0_code,object_26d0_attr,frame_byte_14,lives_2200,extra_220a,coin_220b,missed_220c,bb_20bb,c1_20c1,c4_20c4,phase_05,phase_06,cb_20cb
649,622e,ff,fd,01,00,37,208,02,0364,fe80,011a,b200,02,f4,00,00,00,000100,00,0000,156,03,e4,05,9d,03,00,00,00,05,00,2200,00,03,00
650,6231,ff,fd,01,00,37,208,02,0364,fe80,0119,b000,02,f4,00,00,00,000100,00,0000,156,03,e4,05,9e,03,00,00,00,05,00,2400,00,03,00
651,6205,ff,fd,01,00,37,208,02,0364,fe80,0117,ae00,02,f4,00,00,00,000100,00,0000,156,03,e4,05,9f,03,00,00,00,05,00,2600,00,03,00
652,6205,ff,fd,01,00,37,208,02,0364,fe80,0116,ac00,02,f4,00,00,00,000100,00,0000,156,03,e4,05,a0,03,00,00,00,05,00,2800,00,03,00
653,60ee,ff,fd,01,00,37,208,02,0364,fe80,0114,aa00,02,f4,00,00,00,000100,00,0000,156,03,e4,05,a1,03,00,00,00,05,00,2a00,00,03,00
654,6203,ff,fd,01,00,37,208,02,0364,fe80,0113,a800,02,f4,00,00,00,000100,00,0000,156,03,e4,05,a2,03,00,00,00,05,00,2c00,00,03,00
655,6208,ff,fd,01,00,37,208,00,0364,fe80,0111,a600,02,f4,00,00,00,000100,00,0000,156,03,e4,05,a3,03,00,00,00,05,00,2e00,00,03,00
656,60f6,ff,fd,01,00,37,208,00,0364,fe80,0110,a400,02,f4,00,00,00,000100,00,0000,156,03,e4,05,a4,03,00,00,00,05,00,3000,00,03,00
657,6203,ff,fd,01,00,37,208,00,0364,fe80,010e,a200,02,f4,00,00,00,000100,00,0000,156,03,e4,05,a5,03,00,00,00,05,00,3200,00,03,00
658,6205,ff,fd,01,00,37,208,00,0364,fe80,010d,a000,02,f4,00,00,00,000100,00,0000,156,03,e4,05,a6,03,00,00,00,05,00,3400,00,03,00
659,60ee,ff,fd,01,00,37,208,00,0364,fe80,010b,9e00,02,f4,00,00,00,000100,00,0000,156,03,e4,05,a7,03,00,00,00,05,00,3600,00,03,00
660,6203,ff,fd,01,00,37,208,00,0364,fe80,010a,9c00,02,f4,00,00,00,000100,00,0000,156,03,e4,05,a8,03,00,00,00,05,00,3800,00,03,00
661,60ef,ff,fd,01,00,37,208,00,0364,fe80,0108,9a00,02,f4,00,00,00,000100,00,0000,156,03,e4,05,a9,03,00,00,00,05,00,3a00,00,03,00
662,60f1,ff,fd,01,00,37,208,01,0364,fe80,0107,9800,02,f4,00,00,00,000100,00,0000,156,03,e4,05,aa,03,00,00,00,05,00,3c00,00,03,00
663,622d,ff,fd,01,00,37,208,01,0364,fe80,0105,9600,02,f4,00,00,00,000100,00,0000,156,03,e4,05,ab,03,00,00,00,05,00,3e00,00,03,00
664,60f2,ff,fd,01,00,37,208,01,0364,fe80,0104,9400,02,f4,00,00,00,000100,00,0000,156,03,e4,05,ac,03,00,00,00,05,00,4000,00,03,00
665,622e,ff,fd,01,00,37,208,01,0364,fe80,0102,9200,02,f4,00,00,00,000100,00,0000,156,03,e4,05,ad,03,00,00,00,05,00,4200,00,03,00
666,6205,ff,fd,01,00,37,208,01,0364,fe80,0101,9000,02,f4,00,00,00,000100,00,0000,156,03,e4,05,ae,03,00,00,00,05,00,4400,00,03,00
667,60ef,ff,fd,01,00,37,208,01,0364,fe80,02ff,8e00,02,f4,00,00,00,000100,00,0000,156,03,e4,05,af,03,00,00,00,05,00,4600,00,03,00
668,6205,ff,fd,01,00,37,208,01,0364,fe80,02fe,8c00,02,f4,00,00,00,000100,00,0000,156,03,e4,05,b0,03,00,00,00,05,00,4800,00,03,00
669,60ef,ff,fd,01,00,37,208,01,0364,fe80,02fc,8a00,02,f4,00,00,00,000100,00,0000,156,03,e4,05,b1,03,00,00,00,05,00,4a00,00,03,00
670,60f2,ff,fd,01,00,37,208,02,0364,fe80,02fb,8800,02,f4,00,00,00,000100,00,0000,156,03,e4,05,b2,03,00,00,00,05,00,4c00,00,03,00
671,622e,ff,fd,01,00,37,208,02,0364,fe80,02f9,8600,02,f4,00,00,00,000100,00,0000,156,03,e4,05,b3,03,00,00,00,05,00,4e00,00,03,00
672,60f1,ff,fd,01,00,37,208,02,0364,fe80,02f8,8400,02,f4,00,00,00,000100,00,0000,156,03,e4,05,b4,03,00,00,00,05,00,5000,00,03,00
673,622e,ff,fd,01,00,37,208,02,0364,fe80,02f6,8200,02,f4,00,00,00,000100,00,0000,156,03,e4,05,b5,03,00,00,00,05,00,5200,00,03,00
674,622e,ff,fd,01,00,37,208,02,0364,fe80,02f5,8000,02,f4,00,00,00,000100,00,0000,156,03,e4,05,b6,03,00,00,00,05,00,5400,00,03,00
675,622e,ff,ed,01,01,37,208,02,fc80,fe80,02f3,7e00,02,f4,00,00,00,000100,00,0000,156,03,e4,05,b7,03,00,00,00,05,00,5600,00,03,00
676,622d,ff,ed,01,01,37,204,02,fc9c,fe80,02f2,7c00,02,f4,00,00,00,000100,00,0000,156,03,e4,05,b8,03,00,00,00,05,00,5800,00,03,00
677,622e,ff,ed,01,01,37,201,02,fcb8,fe80,02f0,7a00,02,f4,00,00,00,000100,00,0000,156,03,e4,05,b9,03,00,00,00,05,00,5a00,00,03,00
678,60f6,ff,ed,01,01,37,198,02,fcd4,fe80,02ef,7800,02,f4,00,00,00,000100,00,0000,156,03,e4,05,ba,03,00,00,00,05,00,5c00,00,03,00
679,6206,ff,ed,01,01,37,195,02,fcf0,fe80,02ed,7600,02,f4,00,00,00,000100,00,0000,156,03,e4,05,bb,03,00,00,00,05,00,5e00,00,03,00
680,60f1,ff,ed,01,01,37,192,02,fd0c,fe80,02ec,7400,02,f4,00,00,00,000100,00,0000,156,03,e4,05,bc,03,00,00,00,05,00,6000,00,03,00
681,622e,ff,ed,01,01,37,189,02,fd28,fe80,02ea,7200,02,f4,00,00,00,000100,00,0000,156,03,e4,05,bd,03,00,00,00,05,00,6200,00,03,00
682,6204,ff,ed,01,01,37,186,02,fd44,fe80,02e9,7000,02,f4,00,00,00,000100,00,0000,156,03,e4,05,be,03,00,00,00,05,00,6400,00,03,00
683,60ef,ff,ed,01,01,37,183,02,fd60,fe80,02e7,6e00,02,f4,00,00,00,000100,00,0000,156,03,e4,05,bf,03,00,00,00,05,00,6600,00,03,00
684,622d,ff,fd,01,01,37,181,02,fd7c,fe80,02e6,6c00,02,f4,00,00,00,000100,00,0000,156,03,e4,05,c0,03,00,00,00,05,00,6800,00,03,00
685,6205,ff,fd,01,01,37,179,02,fd98,fe80,02e4,6a00,02,f4,00,00,00,000100,00,0000,156,03,e4,05,c1,03,00,00,00,05,00,6a00,00,03,00
686,60f4,ff,fd,01,01,37,176,02,fdb4,fe80,02e3,6800,02,f4,00,00,00,000100,00,0000,156,03,e4,05,c2,03,00,00,00,05,00,6c00,00,03,00
687,6204,ff,fd,01,01,37,174,02,fdd0,fe80,02e1,6600,02,f4,00,00,00,000100,00,0000,156,03,e4,05,c3,03,00,00,00,05,00,6e00,00,03,00
688,60ef,ff,fd,01,01,37,172,02,fdec,fe80,02e0,6400,02,f4,00,00,00,000100,00,0000,156,03,e4,05,c4,03,00,00,00,05,00,7000,00,03,00
689,6208,ff,fd,01,01,37,170,02,fe08,fe80,02de,6200,02,f4,00,00,00,000100,00,0000,156,03,e4,05,c5,03,00,00,00,05,00,7200,00,03,00
690,6205,ff,fd,01,01,37,168,02,fe24,fe80,02dd,6000,02,f4,00,00,00,000100,00,0000,156,03,e4,05,c6,03,00,00,00,05,00,7400,00,03,00
691,6205,ff,fd,01,01,37,166,02,fe40,fe80,02db,5e00,02,f4,00,00,00,000100,00,0000,156,03,e4,05,c7,03,00,00,00,05,00,7600,00,03,00
692,60f3,ff,fd,01,01,37,165,02,fe5c,fe80,02da,5c00,02,f4,00,00,00,000100,00,0000,156,03,e4,05,c8,03,00,00,00,05,00,7800,00,03,00
693,6230,ff,fd,01,01,37,163,02,fe78,fe80,02d8,5a00,02,f4,00,00,00,000100,00,0000,156,03,e4,05,c9,03,00,00,00,05,00,7a00,00,03,00
694,622e,ff,fd,01,01,37,162,02,fe94,fe80,02d7,5800,02,f4,00,00,00,000100,00,0000,156,03,e4,05,ca,03,00,00,00,05,00,7c00,00,03,00
695,6206,ff,fd,01,01,37,160,02,feb0,fe80,02d5,5600,02,f4,00,00,00,000100,00,0000,156,03,e4,05,cb,03,00,00,00,05,00,7e00,00,03,00
696,622d,ff,fd,01,01,37,159,02,fecc,fe80,02d4,5400,02,f4,00,00,00,000100,00,0000,156,03,e4,05,cc,03,00,00,00,05,00,8000,00,03,00
697,622e,ff,fd,01,01,37,158,02,fee8,fe80,02d2,5200,02,f4,00,00,00,000100,00,0000,156,03,e4,05,cd,03,00,00,00,05,00,8200,00,03,00
698,6205,ff,fd,01,01,37,157,02,ff04,fe80,02d1,5000,02,f4,00,00,00,000100,00,0000,156,03,e4,05,ce,03,00,00,00,05,00,8400,00,03,00
699,6203,ff,fd,01,01,37,156,02,ff20,fe80,02cf,4e00,02,f4,00,00,00,000100,00,0000,156,03,e4,05,cf,03,00,00,00,05,00,8600,00,03,00
700,60f4,ff,fd,01,01,37,156,02,ff3c,fe80,02ce,4c00,02,f4,00,00,00,000100,00,0000,156,03,e4,05,d0,03,00,00,00,05,00,8800,00,03,00
701,6230,ff,fd,01,01,37,155,02,ff58,fe80,02cc,4a00,02,f4,00,00,00,000100,00,0000,156,03,e4,05,d1,03,00,00,00,05,00,8a00,00,03,00
702,622d,ff,fd,01,01,37,154,02,ff74,fe80,02cb,4800,02,f4,00,00,00,000100,00,0000,156,03,e4,05,d2,03,00,00,00,05,00,8c00,00,03,00
703,60ee,ff,fd,01,01,37,154,02,ff90,fe80,02c9,4600,02,f4,00,00,00,000100,00,0000,156,03,e4,05,d3,03,00,00,00,05,00,8e00,00,03,00
704,60ef,ff,fd,01,01,37,154,02,ffac,fe80,02c8,4400,02,f4,00,00,00,000100,00,0000,156,03,e4,05,d4,03,00,00,00,05,00,9000,00,03,00
705,6204,ff,fd,01,01,37,153,02,ffc8,fe80,02c6,4200,02,f4,00,00,00,000100,00,0000,156,03,e4,05,d5,03,00,00,00,05,00,9200,00,03,00
706,60f2,ff,fd,01,01,37,153,02,ffe4,fe80,02c5,4000,02,f4,00,00,00,000100,00,0000,156,03,e4,05,d6,03,00,00,00,05,00,9400,00,03,00
707,60f1,ff,fd,01,01,37,153,02,0000,fe80,02c3,3e00,02,f4,00,00,00,000100,00,0000,156,03,e4,05,d7,03,00,00,00,05,00,9600,00,03,00
708,6205,ff,fd,01,01,37,153,02,001c,fe80,02c2,3c00,02,f4,00,00,00,000100,00,0000,156,03,e4,05,d8,03,00,00,00,05,00,9800,00,03,00
709,60f1,ff,fd,01,01,37,154,02,0038,fe80,02c0,3a00,02,f4,00,00,00,000100,00,0000,156,03,e4,05,d9,03,00,00,00,05,00,9a00,00,03,00
710,6205,ff,fd,01,01,37,154,02,0054,fe80,02bf,3800,02,f4,00,00,00,000100,00,0000,156,03,e4,05,da,03,00,00,00,05,00,9c00,00,03,00
711,6231,ff,fd,01,01,37,154,02,0070,fe80,02bd,3600,02,f4,00,00,00,000100,00,0000,156,03,e4,05,db,03,00,00,00,05,00,9e00,00,03,00
712,60f4,ff,fd,01,01,37,155,02,008c,fe80,02bc,3400,02,f4,00,00,00,000100,00,0000,156,03,e4,05,dc,03,00,00,00,05,00,a000,00,03,00
713,6208,ff,fd,01,01,37,156,02,00a8,fe80,02ba,3200,02,f4,00,00,00,000100,00,0000,156,03,e4,05,dd,03,00,00,00,05,00,a200,00,03,00
714,60ef,ff,fd,01,01,37,156,02,00c4,fe80,02b9,3000,02,f4,00,00,00,000100,00,0000,156,03,e4,05,de,03,00,00,00,05,00,a400,00,03,00
715,622e,ff,fd,01,01,37,157,02,00e0,fe80,02b7,2e00,02,f4,00,00,00,000100,00,0000,156,03,e4,05,df,03,00,00,00,05,00,a600,00,03,00
716,622e,ff,fd,01,01,37,158,02,00fc,fe80,02b6,2c00,02,f4,00,00,00,000100,00,0000,156,03,e4,05,e0,03,00,00,00,05,00,a800,00,03,00
717,60ee,ff,fd,01,01,37,159,02,0118,fe80,02b4,2a00,02,f4,00,00,00,000100,00,0000,156,03,e4,05,e1,03,00,00,00,05,00,aa00,00,03,00
718,6204,ff,fd,01,01,37,160,02,0134,fe80,02b3,2800,02,f4,00,00,00,000100,00,0000,156,03,e4,05,e2,03,00,00,00,05,00,ac00,00,03,00
719,60f1,ff,fd,01,01,37,162,02,0150,fe80,02b1,2600,02,f4,00,00,00,000100,00,0000,156,03,e4,05,e3,03,00,00,00,05,00,ae00,00,03,00
720,6231,ff,fd,01,01,37,163,02,016c,fe80,02b0,2400,02,f4,00,00,00,000100,00,0000,156,03,e4,05,e4,03,00,00,00,05,00,b000,00,03,00
721,622e,ff,fd,01,01,37,165,02,0188,fe80,02ae,2200,02,f4,00,00,00,000100,00,0000,156,03,e4,05,e5,03,00,00,00,05,00,b200,00,03,00
722,6205,ff,fd,01,01,37,166,02,01a4,fe80,02ad,2000,02,f4,00,00,00,000100,00,0000,156,03,e4,05,e6,03,00,00,00,05,00,b400,00,03,00
723,60f4,ff,fd,01,01,37,168,02,01c0,fe80,02ab,1e00,02,f4,00,00,00,000100,00,0000,156,03,e4,05,e7,03,00,00,00,05,00,b600,00,03,00
724,60f0,ff,fd,01,01,37,170,02,01dc,fe80,02aa,1c00,02,f4,00,00,00,000100,00,0000,156,03,e4,05,e8,03,00,00,00,05,00,b800,00,03,00
725,622f,ff,fd,01,01,37,172,02,01f8,fe80,02a8,1a00,02,f4,00,00,00,000100,00,0000,156,03,e4,05,e9,03,00,00,00,05,00,ba00,00,03,00
726,6231,ff,fd,01,01,37,174,02,0214,fe80,02a7,1800,02,f4,00,00,00,000100,00,0000,156,03,e4,05,ea,03,00,00,00,05,00,bc00,00,03,00
727,6203,ff,fd,01,01,37,176,02,0230,fe80,02a5,1600,02,f4,00,00,00,000100,00,0000,156,03,e4,05,eb,03,00,00,00,05,00,be00,00,03,00
728,622e,ff,fd,01,01,37,179,02,024c,fe80,02a4,1400,02,f4,00,00,00,000100,00,0000,156,03,e4,05,ec,03,00,00,00,05,00,c000,00,03,00
729,6206,ff,fd,01,01,37,181,02,0268,fe80,02a2,1200,02,f4,00,00,00,000100,00,0000,156,03,e4,05,ed,03,00,00,00,05,00,c200,00,03,00
730,6205,ff,fd,01,01,37,183,02,0284,fe80,02a1,1000,02,f4,00,00,00,000100,00,0000,156,03,e4,05,ee,03,00,00,00,05,00,c400,00,03,00
731,60f4,ff,fd,01,01,37,186,02,02a0,fe80,029f,0e00,02,f4,00,00,00,000100,00,0000,156,03,e4,05,ef,03,00,00,00,05,00,c600,00,03,00
732,60ef,ff,fd,01,01,37,189,02,02bc,fe80,029e,0c00,02,f4,00,00,00,000100,00,0000,156,03,e4,05,f0,03,00,00,00,05,00,c800,00,03,00
733,60ef,ff,fd,01,01,37,192,02,02d8,fe80,029c,0a00,02,f4,00,00,00,000100,00,0000,156,03,e4,05,f1,03,00,00,00,05,00,ca00,00,03,00
734,622e,ff,fd,01,01,37,195,02,02f4,fe80,029b,0800,02,f4,00,00,00,000100,00,0000,156,03,e4,05,f2,03,00,00,00,05,00,cc00,00,03,00
735,60f5,ff,fd,01,01,37,198,02,0310,fe80,0299,0600,02,f4,00,00,00,000100,00,0000,156,03,e4,05,f3,03,00,00,00,05,00,ce00,00,03,00
736,6205,ff,fd,01,01,37,201,02,032c,fe80,0298,0400,02,f4,00,00,00,000100,00,0000,156,03,e4,05,f4,03,00,00,00,05,00,d000,00,03,00
737,6205,ff,fd,01,01,37,204,02,0348,fe80,0296,0200,02,f4,00,00,00,000100,00,0000,156,03,e4,05,f5,03,00,00,00,05,00,d200,00,03,00
738,60f1,ff,fd,01,00,37,208,00,0364,fe80,0295,0000,02,f4,00,00,00,000200,00,0000,156,03,e4,05,f6,03,00,00,00,05,00,d400,00,03,00
739,6205,ff,fd,01,00,37,208,00,0364,fe80,0293,d400,03,d4,00,00,00,000200,01,fd80,156,03,e4,05,f7,03,00,00,00,05,00,d600,00,03,00
740,6207,ff,fd,01,00,37,208,00,0364,fe80,0292,d200,03,d4,00,00,00,000200,01,fb80,156,02,e4,05,f8,03,00,00,00,05,00,d800,00,03,00
741,622e,ff,fd,01,00,37,208,00,0364,fe80,0290,d000,03,d4,00,00,00,000200,01,f980,156,01,e4,05,f9,03,00,00,00,05,00,da00,00,03,00
742,6205,ff,fd,01,00,37,208,00,0364,fe80,028f,ce00,03,d4,00,00,00,000200,01,f780,156,03,e4,04,fa,03,00,00,00,05,00,dc00,00,03,00
743,6203,ff,fe,01,00,37,208,00,0364,0130,0290,ceb0,03,d4,00,00,00,000200,01,f830,156,02,e4,04,fb,03,00,00,00,05,00,db50,00,03,00
744,622e,ff,fe,01,00,37,208,00,0364,0130,0291,cf60,03,d4,00,00,00,000200,01,f8e0,156,01,e4,04,fc,03,00,00,00,05,00,daa0,00,03,00
745,6231,ff,fe,01,00,37,208,00,0364,0130,0292,d010,03,d4,00,00,00,000200,01,f990,156,03,e4,03,fd,03,00,00,00,05,00,d9f0,00,03,00
746,6206,ff,fe,01,00,37,208,00,0364,0130,0293,d0c0,03,d4,00,00,00,000200,01,fa40,156,02,e4,03,fe,03,00,00,00,05,00,d940,00,03,00
747,60ee,ff,fe,01,00,37,208,00,0364,0130,0294,d170,03,d4,00,00,00,000200,01,faf0,156,01,e4,03,ff,03,00,00,00,05,00,d890,00,03,00
748,6205,ff,fe,01,00,37,208,00,0364,0130,0296,d220,03,d4,00,00,00,000200,01,fba0,156,03,e4,05,00,03,00,00,00,05,00,d7e0,00,03,00
749,6231,ff,fe,01,00,37,208,00,0364,0130,0297,d2d0,03,d4,00,00,00,000200,01,fc50,156,02,e4,05,01,03,00,00,00,05,00,d730,00,03,00
750,60f2,ff,fe,01,00,37,208,00,0364,0130,0298,d380,03,d4,00,00,00,000200,01,fd00,156,01,e4,05,02,03,00,00,00,05,00,d680,00,03,00
751,6204,ff,fe,01,00,37,208,00,0364,0130,0299,d430,03,d4,00,00,00,000200,01,fdb0,156,03,e4,05,03,03,00,00,00,05,00,d5d0,00,03,00
752,60f6,ff,fe,01,00,37,208,00,0364,0130,029a,d4e0,03,d4,00,00,00,000200,01,fe60,156,02,e4,05,04,03,00,00,00,05,00,d520,00,03,00
753,622e,ff,fe,01,00,37,208,00,0364,0130,029c,d590,03,d4,00,00,00,000200,01,ff10,156,01,e4,05,05,03,00,00,00,05,00,d470,00,03,00
754,6231,ff,fe,01,00,37,208,00,0364,0130,029d,d640,03,d4,00,00,00,000200,01,ffc0,156,03,e4,04,06,03,00,00,00,05,00,d3c0,00,03,00
755,60f2,ff,fe,01,00,37,208,00,0364,0130,029e,00f0,02,d4,00,00,00,000200,00,0000,156,03,e4,04,07,03,00,00,00,05,00,d310,00,03,00
756,60ef,ff,fe,01,00,37,208,01,0364,0130,029f,01a0,02,d4,00,00,00,000200,00,0000,156,03,e4,04,08,03,00,00,00,05,00,d260,00,03,00
757,60f2,ff,fe,01,00,37,208,01,0364,0130,02a0,0250,02,d4,00,00,00,000200,00,0000,156,03,e4,04,09,03,00,00,00,05,00,d1b0,00,03,00
758,60f2,ff,fe,01,00,37,208,01,0364,0130,02a2,0300,02,d4,00,00,00,000200,00,0000,156,03,e4,04,0a,03,00,00,00,05,00,d100,00,03,00
759,60f5,ff,fe,01,00,37,208,01,0364,0130,02a3,03b0,02,d4,00,00,00,000200,00,0000,156,03,e4,04,0b,03,00,00,00,05,00,d050,00,03,00
760,6205,ff,fe,01,00,37,208,01,0364,0130,02a4,0460,02,d4,00,00,00,000200,00,0000,156,03,e4,04,0c,03,00,00,00,05,00,cfa0,00,03,00
761,6203,ff,fe,01,00,37,208,01,0364,0130,02a5,0510,02,d4,00,00,00,000200,00,0000,156,03,e4,04,0d,03,00,00,00,05,00,cef0,00,03,00
762,622f,ff,fe,01,00,37,208,02,0364,0130,02a6,05c0,02,d4,00,00,00,000200,00,0000,156,03,e4,04,0e,03,00,00,00,05,00,ce40,00,03,00
763,6206,ff,fe,01,00,37,208,02,0364,0130,02a7,0670,02,d4,00,00,00,000200,00,0000,156,03,e4,04,0f,03,00,00,00,05,00,cd90,00,03,00
764,6206,ff,fe,01,00,37,208,02,0364,0130,02a9,0720,02,d4,00,00,00,000200,00,0000,156,03,e4,04,10,03,00,00,00,05,00,cce0,00,03,00
765,6208,ff,fe,01,00,37,208,02,0364,0130,02aa,07d0,02,d4,00,00,00,000200,00,0000,156,03,e4,04,11,03,00,00,00,05,00,cc30,00,03,00
766,60f1,ff,fe,01,00,37,208,02,0364,0130,02ab,0880,02,d4,00,00,00,000200,00,0000,156,03,e4,04,12,03,00,00,00,05,00,cb80,00,03,00
767,60f1,ff,fe,01,00,37,208,02,0364,0130,02ac,0930,02,d4,00,00,00,000200,00,0000,156,03,e4,04,13,03,00,00,00,05,00,cad0,00,03,00
768,6206,ff,fe,01,00,37,208,00,0364,0130,02ad,09e0,02,d4,00,00,00,000200,00,0000,156,03,e4,04,14,03,00,00,00,05,00,ca20,00,03,00
769,6205,ff,fe,01,00,37,208,00,0364,0130,02af,0a90,02,d4,00,00,00,000200,00,0000,156,03,e4,04,15,03,00,00,00,05,00,c970,00,03,00
770,6205,ff,fe,01,00,37,208,00,0364,0130,02b0,0b40,02,d4,00,00,00,000200,00,0000,156,03,e4,04,16,03,00,00,00,05,00,c8c0,00,03,00
771,60f1,ff,fe,01,00,37,208,00,0364,0130,02b1,0bf0,02,d4,00,00,00,000200,00,0000,156,03,e4,04,17,03,00,00,00,05,00,c810,00,03,00
772,60f2,ff,fe,01,00,37,208,00,0364,0130,02b2,0ca0,02,d4,00,00,00,000200,00,0000,156,03,e4,04,18,03,00,00,00,05,00,c760,00,03,00
773,60f4,ff,fe,01,00,37,208,00,0364,0130,02b3,0d50,02,d4,00,00,00,000200,00,0000,156,03,e4,04,19,03,00,00,00,05,00,c6b0,00,03,00
774,622e,ff,fe,01,00,37,208,01,0364,0130,02b5,0e00,02,d4,00,00,00,000200,00,0000,156,03,e4,04,1a,03,00,00,00,05,00,c600,00,03,00
775,60ef,ff,fe,01,00,37,208,01,0364,0130,02b6,0eb0,02,d4,00,00,00,000200,00,0000,156,03,e4,04,1b,03,00,00,00,05,00,c550,00,03,00
776,60f5,ff,fe,01,00,37,208,01,0364,0130,02b7,0f60,02,d4,00,00,00,000200,00,0000,156,03,e4,04,1c,03,00,00,00,05,00,c4a0,00,03,00
777,6230,ff,fe,01,00,37,208,01,0364,0130,02b8,1010,02,d4,00,00,00,000200,00,0000,156,03,e4,04,1d,03,00,00,00,05,00,c3f0,00,03,00
778,60ef,ff,fe,01,00,37,208,01,0364,0130,02b9,10c0,02,d4,00,00,00,000200,00,0000,156,03,e4,04,1e,03,00,00,00,05,00,c340,00,03,00
779,6205,ff,fe,01,00,37,208,01,0364,0130,02ba,1170,02,d4,00,00,00,000200,00,0000,156,03,e4,04,1f,03,00,00,00,05,00,c290,00,03,00
780,6230,ff,fe,01,00,37,208,02,0364,0130,02bc,1220,02,d4,00,00,00,000200,00,0000,156,03,e4,04,20,03,00,00,00,05,00,c1e0,00,03,00
781,60ef,ff,fe,01,00,37,208,02,0364,0130,02bd,12d0,02,d4,00,00,00,000200,00,0000,156,03,e4,04,21,03,00,00,00,05,00,c130,00,03,00
782,60ef,ff,fe,01,00,37,208,02,0364,0130,02be,1380,02,d4,00,00,00,000200,00,0000,156,03,e4,04,22,03,00,00,00,05,00,c080,00,03,00
783,60ef,ff,fe,01,00,37,208,02,0364,0130,02bf,1430,02,d4,00,00,00,000200,00,0000,156,03,e4,04,23,03,00,00,00,05,00,bfd0,00,03,00
784,6206,ff,fe,01,00,37,208,02,0364,0130,02c0,14e0,02,d4,00,00,00,000200,00,0000,156,03,e4,04,24,03,00,00,00,05,00,bf20,00,03,00
785,6207,ff,fe,01,00,37,208,02,0364,0130,02c2,1590,02,d4,00,00,00,000200,00,0000,156,03,e4,04,25,03,00,00,00,05,00,be70,00,03,00
786,60ef,ff,fe,01,00,37,208,00,0364,0130,02c3,1640,02,d4,00,00,00,000200,00,0000,156,03,e4,04,26,03,00,00,00,05,00,bdc0,00,03,00
787,6208,ff,fe,01,00,37,208,00,0364,0130,02c4,16f0,02,d4,00,00,00,000200,00,0000,156,03,e4,04,27,03,00,00,00,05,00,bd10,00,03,00
788,6207,ff,fe,01,00,37,208,00,0364,0130,02c5,17a0,02,d4,00,00,00,000200,00,0000,156,03,e4,04,28,03,00,00,00,05,00,bc60,00,03,00
789,60f1,ff,fe,01,00,37,208,00,0364,0130,02c6,1850,02,d4,00,00,00,000200,00,0000,156,03,e4,04,29,03,00,00,00,05,00,bbb0,00,03,00
790,6231,ff,fe,01,00,37,208,00,0364,0130,02c8,1900,02,d4,00,00,00,000200,00,0000,156,03,e4,04,2a,03,00,00,00,05,00,bb00,00,03,00
791,622e,ff,fe,01,00,37,208,01,0364,0130,02c9,19b0,02,d4,00,00,00,000200,00,0000,156,03,e4,04,2b,03,00,00,00,05,00,ba50,00,03,00
792,6204,ff,fe,01,00,37,208,01,0364,0130,02ca,1a60,02,d4,00,00,00,000200,00,0000,156,03,e4,04,2c,03,00,00,00,05,00,b9a0,00,03,00
793,60f4,ff,fe,01,00,37,208,01,0364,0130,02cb,1b10,02,d4,00,00,00,000200,00,0000,156,03,e4,04,2d,03,00,00,00,05,00,b8f0,00,03,00
794,6205,ff,fe,01,00,37,208,01,0364,0130,02cc,1bc0,02,d4,00,00,00,000200,00,0000,156,03,e4,04,2e,03,00,00,00,05,00,b840,00,03,00
795,6205,ff,fe,01,00,37,208,01,0364,0130,02cd,1c70,02,d4,00,00,00,000200,00,0000,156,03,e4,04,2f,03,00,00,00,05,00,b790,00,03,00
796,622e,ff,fe,01,00,37,208,01,0364,0130,02cf,1d20,02,d4,00,00,00,000200,00,0000,156,03,e4,04,30,03,00,00,00,05,00,b6e0,00,03,00
797,60f2,ff,fe,01,00,37,208,02,0364,0130,02d0,1dd0,02,d4,00,00,00,000200,00,0000,156,03,e4,04,31,03,00,00,00,05,00,b630,00,03,00
798,60f1,ff,fe,01,00,37,208,02,0364,0130,02d1,1e80,02,d4,00,00,00,000200,00,0000,156,03,e4,04,32,03,00,00,00,05,00,b580,00,03,00
799,60f3,ff,fe,01,00,37,208,02,0364,0130,02d2,1f30,02,d4,00,00,00,000200,00,0000,156,03,e4,04,33,03,00,00,00,05,00,b4d0,00,03,00
800,6231,ff,ee,01,01,37,208,02,fc80,0130,02d3,1fe0,02,d4,00,00,00,000200,00,0000,156,03,e4,04,34,03,00,00,00,05,00,b420,00,03,00
801,6231,ff,ee,01,01,37,204,02,fc9c,0130,02d5,2090,02,d4,00,00,00,000200,00,0000,156,03,e4,04,35,03,00,00,00,05,00,b370,00,03,00
802,60f0,ff,ee,01,01,37,201,02,fcb8,0130,02d6,2140,02,d4,00,00,00,000200,00,0000,156,03,e4,04,36,03,00,00,00,05,00,b2c0,00,03,00
803,6230,ff,ee,01,01,37,198,02,fcd4,0130,02d7,21f0,02,d4,00,00,00,000200,00,0000,156,03,e4,04,37,03,00,00,00,05,00,b210,00,03,00
804,6206,ff,ee,01,01,37,195,02,fcf0,0130,02d8,22a0,02,d4,00,00,00,000200,00,0000,156,03,e4,04,38,03,00,00,00,05,00,b160,00,03,00
