frame,24b0_st,24b0_x,24b0_b1b2,24b0_b8,24f0_st,24f0_x,24f0_b1b2,24f0_b8,2530_st,2530_x,2530_b1b2,2530_b8,2570_st,2570_x,2570_b1b2,2570_b8,2580_st,2580_x,2580_b1b2,2580_b8,25e0_st,25e0_x,25e0_b1b2,25e0_b8,26d0_st,26d0_x,26d0_b1b2,26d0_b8,2700_st,2700_x,2700_b1b2,2700_b8,2730_st,2730_x,2730_b1b2,2730_b8,2760_st,2760_x,2760_b1b2,2760_b8
791,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,03,01,2330,0000,02,00,0000,0000,00,00,0000,0000,00
792,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,03,01,23e0,0000,01,00,0000,0000,00,00,0000,0000,00
793,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,03,01,2490,0000,03,00,0000,0000,00,00,0000,0000,00
794,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,03,01,2540,0000,02,00,0000,0000,00,00,0000,0000,00
795,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,03,01,25f0,0000,01,00,0000,0000,00,00,0000,0000,00
796,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,03,01,26a0,0000,03,00,0000,0000,00,00,0000,0000,00
797,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,03,01,2750,0000,02,00,0000,0000,00,00,0000,0000,00
798,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,03,01,2800,0000,01,00,0000,0000,00,00,0000,0000,00
799,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,03,01,28b0,0000,03,00,0000,0000,00,00,0000,0000,00
800,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,03,01,2960,0000,02,00,0000,0000,00,00,0000,0000,00
801,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,03,01,2a10,0000,01,00,0000,0000,00,00,0000,0000,00
802,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,03,01,2ac0,0000,03,00,0000,0000,00,00,0000,0000,00
803,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,03,01,2b70,0000,02,00,0000,0000,00,00,0000,0000,00
804,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,03,01,2c20,0000,01,00,0000,0000,00,00,0000,0000,00
805,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,03,01,2cd0,0000,03,00,0000,0000,00,00,0000,0000,00
806,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,03,01,2d80,0000,02,00,0000,0000,00,00,0000,0000,00
807,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,03,01,2e30,0000,01,00,0000,0000,00,00,0000,0000,00
808,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,03,01,2ee0,0000,03,00,0000,0000,00,00,0000,0000,00
809,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,03,01,2f90,0000,02,00,0000,0000,00,00,0000,0000,00
810,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,03,01,3040,0000,01,00,0000,0000,00,00,0000,0000,00
811,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,03,01,30f0,0000,03,00,0000,0000,00,00,0000,0000,00
812,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,03,01,31a0,0000,02,00,0000,0000,00,00,0000,0000,00
813,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,03,01,3250,0000,01,00,0000,0000,00,00,0000,0000,00
814,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,03,01,3300,0000,03,00,0000,0000,00,00,0000,0000,00
815,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,03,01,33b0,0000,02,00,0000,0000,00,00,0000,0000,00
816,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,03,01,3460,0000,01,00,0000,0000,00,00,0000,0000,00
817,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,03,01,3510,0000,03,00,0000,0000,00,00,0000,0000,00
818,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,03,01,35c0,0000,02,00,0000,0000,00,00,0000,0000,00
819,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,03,01,3670,0000,01,00,0000,0000,00,00,0000,0000,00
820,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,03,01,3720,0000,03,00,0000,0000,00,00,0000,0000,00
821,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,03,01,37d0,0000,02,00,0000,0000,00,00,0000,0000,00
822,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,03,01,3880,0000,01,00,0000,0000,00,00,0000,0000,00
823,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,03,01,3930,0000,03,00,0000,0000,00,00,0000,0000,00
824,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,03,01,39e0,0000,02,00,0000,0000,00,00,0000,0000,00
825,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,03,01,3a90,0000,01,00,0000,0000,00,00,0000,0000,00
826,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,03,01,3b40,0000,03,00,0000,0000,00,00,0000,0000,00
827,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,03,01,3bf0,0000,02,00,0000,0000,00,00,0000,0000,00
828,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,03,01,3ca0,0000,01,00,0000,0000,00,00,0000,0000,00
829,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,03,01,3d50,0000,03,00,0000,0000,00,00,0000,0000,00
830,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,03,01,3e00,0000,02,00,0000,0000,00,00,0000,0000,00
831,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,03,01,3eb0,0000,01,00,0000,0000,00,00,0000,0000,00
832,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,03,01,3f60,0000,03,00,0000,0000,00,00,0000,0000,00
833,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,03,01,4010,0000,02,00,0000,0000,00,00,0000,0000,00
834,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,03,01,40c0,0000,01,00,0000,0000,00,00,0000,0000,00
835,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,03,01,4170,0000,03,00,0000,0000,00,00,0000,0000,00
836,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,03,01,4220,0000,02,00,0000,0000,00,00,0000,0000,00
837,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,03,01,42d0,0000,01,00,0000,0000,00,00,0000,0000,00
838,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,03,01,4380,0000,03,00,0000,0000,00,00,0000,0000,00
839,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,03,01,4430,0000,02,00,0000,0000,00,00,0000,0000,00
840,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,03,01,44e0,0000,01,00,0000,0000,00,00,0000,0000,00
841,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,03,01,4590,0000,03,00,0000,0000,00,00,0000,0000,00
842,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,03,01,4640,0000,02,00,0000,0000,00,00,0000,0000,00
843,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,03,01,46f0,0000,01,00,0000,0000,00,00,0000,0000,00
844,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,03,01,47a0,0000,03,00,0000,0000,00,00,0000,0000,00
845,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,03,01,4850,0000,02,00,0000,0000,00,00,0000,0000,00
